Date|Time|Location|Wind Direction|Wind Speed (kts)|Weather|Temp (C)|Humidity (%)|Rain (mm)|Pressure (hPa)
4-JAN-2018|04:00|GURTEEN TIPPERARY(A|SE|13|LIGHT RAIN|5|95|0.8|988
4-JAN-2018|04:00|JOHNSTOWN CASTLE(A)|SE|08|RAIN SHOWER|7|98|0.7|991
4-JAN-2018|04:00|KNOCK AIRPORT(P)|SE|12|- n/a -|3|98|1.5|987
4-JAN-2018|04:00|MACE HEAD GALWAY(A)|E|15 Gust 31|LIGHT RAIN|6|95|0.6|984
4-JAN-2018|04:00|MALIN HEAD(A)|SE|08|CLOUDY|6|91|0.0|988
4-JAN-2018|04:00|MARKREE SLIGO(A)|--|--|--|4|93|1.7|987
4-JAN-2018|04:00|MOOREPARK CORK(A)|SE|05|--|8|99|0.1|990
4-JAN-2018|04:00|MT DILLON ROSCOM(A)|SE|08|--|4|98|1.3|988
4-JAN-2018|04:00|MULLINGAR(A)|SE|09|MODERATE RAIN|4|97|1.4|989
4-JAN-2018|04:00|NEWPORT MAYO(A)|E|08|--|4|95|0.5|986
4-JAN-2018|04:00|OAK PARK CARLOW(A)|SE|07|HEAVY DRIZZLE|4|96|0.9|990
4-JAN-2018|04:00|PHOENIX PARK(A)|--|--|--|5|94|3.7|992
4-JAN-2018|04:00|ROCHES POINT(A)|W|29 Gust 42|RECENT RAIN|13|89|0.1|990
4-JAN-2018|04:00|SHANNON AIRPORT|SW|24|RECENT RAIN|12|92|0.4|987
4-JAN-2018|04:00|SHERKIN ISLAND(A)|SW|27 Gust 37|MIST|12|86|0.0|992
4-JAN-2018|04:00|VALENTIA(A)|SW|21|MIST|12|85|0.0|990
4-JAN-2018|05:00|ATHENRY GALWAY(A)|S|18 Gust 29|--|10|95|0.9|984
4-JAN-2018|05:00|BALLYHAISE CAVAN(A)|SE|09|LIGHT RAIN|3|96|1.4|987
4-JAN-2018|05:00|BELMULLET(A)|E|10|RAIN SHOWER|4|94|0.7|984
4-JAN-2018|05:00|CASEMENT AERODROME|E|10|LIGHT RAIN|4|95|0.4|988
4-JAN-2018|05:00|CLAREMORRIS(A)|SE|11|--|4|97|0.8|984
4-JAN-2018|05:00|CORK AIRPORT|W|26 Gust 42|RECENT RAIN|12|88|Trace|988
4-JAN-2018|05:00|DUBLIN AIRPORT|SE|12|RAIN/DRIZZLE|4|98|1.1|989
4-JAN-2018|05:00|DUNSANY MEATH(A)|E|10|--|3|97|1.3|988
4-JAN-2018|05:00|FINNER DONEGAL(A)|SE|06|LIGHT RAIN|4|94|1.5|987
4-JAN-2018|05:00|GURTEEN TIPPERARY(A|S|13|LIGHT RAIN|8|95|0.6|986
4-JAN-2018|05:00|JOHNSTOWN CASTLE(A)|W|02|RAIN SHOWER|7|99|0.3|989
4-JAN-2018|05:00|KNOCK AIRPORT(P)|SE|14|- n/a -|3|99|0.6|984
4-JAN-2018|05:00|MACE HEAD GALWAY(A)|SW|25|RECENT DRIZZLE|11|93|0.5|982
4-JAN-2018|05:00|MALIN HEAD(A)|S|10|LIGHT DRIZZLE|7|91|Trace|986
4-JAN-2018|05:00|MARKREE SLIGO(A)|--|--|--|3|93|1.0|986
4-JAN-2018|05:00|MOOREPARK CORK(A)|SW|10|--|12|81|0.0|988
4-JAN-2018|05:00|MT DILLON ROSCOM(A)|SE|10|--|4|97|1.6|986
4-JAN-2018|05:00|MULLINGAR(A)|E|10|MODERATE RAIN|4|97|1.7|987
4-JAN-2018|05:00|NEWPORT MAYO(A)|E|09|--|4|96|1.3|984
4-JAN-2018|05:00|OAK PARK CARLOW(A)|SE|10|HEAVY DRIZZLE|5|97|1.7|988
4-JAN-2018|05:00|PHOENIX PARK(A)|--|--|--|4|95|0.7|989
4-JAN-2018|05:00|ROCHES POINT(A)|W|28 Gust 45|MIST|12|84|0.0|989
4-JAN-2018|05:00|SHANNON AIRPORT|SW|26 Gust 34|CLOUDY|11|81|0.0|986
4-JAN-2018|05:00|SHERKIN ISLAND(A)|SW|29 Gust 38|MIST|12|81|0.0|991
4-JAN-2018|05:00|VALENTIA(A)|SW|26 Gust 39|MIST|12|80|0.0|988
4-JAN-2018|06:00|ATHENRY GALWAY(A)|SW|14 Gust 29|--|10|90|0.1|983
4-JAN-2018|06:00|BALLYHAISE CAVAN(A)|SE|08|LIGHT DRIZZLE|3|97|1.5|985
4-JAN-2018|06:00|BELMULLET(A)|NE|11|MOD. DRIZZLE|4|95|1.4|984
4-JAN-2018|06:00|CASEMENT AERODROME|E|07|LIGHT RAIN|5|93|0.5|985
4-JAN-2018|06:00|CLAREMORRIS(A)|S|04|--|5|98|0.1|982
4-JAN-2018|06:00|CORK AIRPORT|W|26 Gust 45|CLOUDY|11|83|0.0|987
4-JAN-2018|06:00|DUBLIN AIRPORT|SE|19|RAIN/DRIZZLE|5|98|1.7|986
4-JAN-2018|06:00|DUNSANY MEATH(A)|E|15|--|4|97|1.0|985
4-JAN-2018|06:00|FINNER DONEGAL(A)|E|06|LIGHT RAIN|3|95|1.4|985
4-JAN-2018|06:00|GURTEEN TIPPERARY(A|SW|18 Gust 31|MIST|11|81|0.0|985
4-JAN-2018|06:00|JOHNSTOWN CASTLE(A)|SW|15 Gust 26|RECENT FOG|10|96|0.0|987
4-JAN-2018|06:00|KNOCK AIRPORT(P)|E|10 Gust 23|LIGHT RAIN|3|100|0.3|983
4-JAN-2018|06:00|MACE HEAD GALWAY(A)|SW|22 Gust 35|MIST|10|88|0.0|982
4-JAN-2018|06:00|MALIN HEAD(A)|S|13|MODERATE RAIN|6|93|2.1|986
4-JAN-2018|06:00|MARKREE SLIGO(A)|--|--|--|3|94|1.3|984
4-JAN-2018|06:00|MOOREPARK CORK(A)|SW|14|--|12|74|0.0|987
4-JAN-2018|06:00|MT DILLON ROSCOM(A)|SE|07|--|4|98|1.0|984
4-JAN-2018|06:00|MULLINGAR(A)|E|08|HEAVY DRIZZLE|4|97|1.4|985
4-JAN-2018|06:00|NEWPORT MAYO(A)|NE|04|--|5|94|1.9|982
4-JAN-2018|06:00|OAK PARK CARLOW(A)|SE|08|RECENT RAIN|6|97|0.7|986
4-JAN-2018|06:00|PHOENIX PARK(A)|--|--|--|5|95|1.4|986
4-JAN-2018|06:00|ROCHES POINT(A)|W|33 Gust 43|MIST|12|78|0.0|988
4-JAN-2018|06:00|SHANNON AIRPORT|SW|21|CLOUDY|11|81|0.0|985
4-JAN-2018|06:00|SHERKIN ISLAND(A)|W|36 Gust 47|MIST|12|79|0.0|990
4-JAN-2018|06:00|VALENTIA(A)|SW|32 Gust 46|MIST|10|79|0.0|988
4-JAN-2018|07:00|ATHENRY GALWAY(A)|SW|12 Gust 33|--|10|89|0.0|982
4-JAN-2018|07:00|BALLYHAISE CAVAN(A)|SE|07|RAIN SHOWER|3|97|0.6|983
4-JAN-2018|07:00|BELMULLET(A)|N|11|RECENT RAIN|5|95|0.6|986
4-JAN-2018|07:00|CASEMENT AERODROME|SW|16|RECENT RAIN|9|87|0.2|984
4-JAN-2018|07:00|CLAREMORRIS(A)|SW|06|--|5|97|0.1|981
4-JAN-2018|07:00|CORK AIRPORT|W|28 Gust 55|CLOUDY|10|83|0.0|987
4-JAN-2018|07:00|DUBLIN AIRPORT|SE|16 Gust 27|RECENT RAIN|6|94|1.1|985
4-JAN-2018|07:00|DUNSANY MEATH(A)|S|06 Gust 21|--|6|97|0.4|984
4-JAN-2018|07:00|FINNER DONEGAL(A)|E|09|LIGHT RAIN|3|95|1.9|984
4-JAN-2018|07:00|GURTEEN TIPPERARY(A|SW|13 Gust 24|RAIN SHOWER|10|87|0.3|983
4-JAN-2018|07:00|JOHNSTOWN CASTLE(A)|SW|16|MIST|10|95|0.0|987
4-JAN-2018|07:00|KNOCK AIRPORT(P)|S|05|FOG|4|97|0.4|982
4-JAN-2018|07:00|MACE HEAD GALWAY(A)|NW|33 Gust 45|MIST|7|91|0.1|982
4-JAN-2018|07:00|MALIN HEAD(A)|S|13|MODERATE RAIN|4|92|4.4|986
4-JAN-2018|07:00|MARKREE SLIGO(A)|--|--|--|4|93|0.8|983
4-JAN-2018|07:00|MOOREPARK CORK(A)|SW|16 Gust 31|--|11|72|0.0|986
4-JAN-2018|07:00|MT DILLON ROSCOM(A)|SE|04|--|5|98|0.4|982
4-JAN-2018|07:00|MULLINGAR(A)|SE|04|RAIN SHOWER|5|98|0.4|983
4-JAN-2018|07:00|NEWPORT MAYO(A)|N|19|--|4|95|1.0|983
4-JAN-2018|07:00|OAK PARK CARLOW(A)|SE|07|CLOUDY|8|97|0.1|985
4-JAN-2018|07:00|PHOENIX PARK(A)|--|--|--|6|93|0.5|985
4-JAN-2018|07:00|ROCHES POINT(A)|W|37 Gust 51|MIST|11|74|0.0|987
4-JAN-2018|07:00|SHANNON AIRPORT|SW|26|LIGHT RAIN|10|75|Trace|983
4-JAN-2018|07:00|SHERKIN ISLAND(A)|W|39 Gust 55|MIST|10|78|0.0|991
4-JAN-2018|07:00|VALENTIA(A)|NW|33 Gust 53|MIST|9|84|0.0|991
4-JAN-2018|08:00|ATHENRY GALWAY(A)|SW|11 Gust 22|--|10|89|0.0|983
4-JAN-2018|08:00|BALLYHAISE CAVAN(A)|N|02|RECENT RAIN|4|97|Trace|982
4-JAN-2018|08:00|BELMULLET(A)|N|11 Gust 22|RAIN SHOWER|5|93|0.4|988
4-JAN-2018|08:00|CASEMENT AERODROME|SW|13 Gust 23|RECENT RAIN|9|88|Trace|983
4-JAN-2018|08:00|CLAREMORRIS(A)|NW|11 Gust 26|--|4|96|1.0|984
4-JAN-2018|08:00|CORK AIRPORT|W|29 Gust 45|FAIR|9|78|0.0|987
4-JAN-2018|08:00|DUBLIN AIRPORT|S|06|LIGHT RAIN|6|95|Trace|984
4-JAN-2018|08:00|DUNSANY MEATH(A)|S|10|--|8|92|0.0|983
4-JAN-2018|08:00|FINNER DONEGAL(A)|NE|07|LIGHT RAIN|2|96|3.2|984
4-JAN-2018|08:00|GURTEEN TIPPERARY(A|SW|18|RAIN SHOWER|9|82|Trace|983
4-JAN-2018|08:00|JOHNSTOWN CASTLE(A)|SW|17 Gust 30|MIST|10|87|0.0|985
4-JAN-2018|08:00|KNOCK AIRPORT(P)|NW|12|FOG THICKENING|3|98|0.6|984
4-JAN-2018|08:00|MACE HEAD GALWAY(A)|NW|35 Gust 48|CLOUDY|6|88|0.0|987
4-JAN-2018|08:00|MALIN HEAD(A)|S|05|LIGHT RAIN|4|93|2.9|986
4-JAN-2018|08:00|MARKREE SLIGO(A)|--|--|--|3|96|2.0|983
4-JAN-2018|08:00|MOOREPARK CORK(A)|W|20 Gust 34|--|10|78|0.0|986
4-JAN-2018|08:00|MT DILLON ROSCOM(A)|SE|01|--|5|99|0.0|982
4-JAN-2018|08:00|MULLINGAR(A)|S|03|MIST|5|97|0.0|982
4-JAN-2018|08:00|NEWPORT MAYO(A)|NW|17 Gust 29|--|5|92|0.2|987
4-JAN-2018|08:00|OAK PARK CARLOW(A)|S|10|MIST|9|93|0.0|984
4-JAN-2018|08:00|PHOENIX PARK(A)|--|--|--|8|95|0.1|983
4-JAN-2018|08:00|ROCHES POINT(A)|W|34 Gust 54|CLOUDY|10|74|0.0|987
4-JAN-2018|08:00|SHANNON AIRPORT|W|21 Gust 34|RAIN SHOWER|10|93|Trace|985
4-JAN-2018|08:00|SHERKIN ISLAND(A)|W|38 Gust 58|MIST|9|77|0.0|993
4-JAN-2018|08:00|VALENTIA(A)|NW|28 Gust 46|MIST|8|80|0.0|994
4-JAN-2018|09:00|ATHENRY GALWAY(A)|NW|20 Gust 34|--|5|90|0.0|989
4-JAN-2018|09:00|BALLYHAISE CAVAN(A)|N|04|MOD RAIN SHOWER|4|99|1.0|983
4-JAN-2018|09:00|BELMULLET(A)|NW|17 Gust 28|RAIN SHOWER|6|89|0.5|990
4-JAN-2018|09:00|CASEMENT AERODROME|SW|17|CLOUDY|10|84|0.0|983
4-JAN-2018|09:00|CLAREMORRIS(A)|NW|09 Gust 22|--|4|95|0.1|989
4-JAN-2018|09:00|CORK AIRPORT|W|32 Gust 58|FAIR|7|77|0.0|991
4-JAN-2018|09:00|DUBLIN AIRPORT|SW|12|LIGHT RAIN|9|88|0.2|983
4-JAN-2018|09:00|DUNSANY MEATH(A)|SW|11|--|9|91|0.0|983
4-JAN-2018|09:00|FINNER DONEGAL(A)|NW|17|MOD. DRIZZLE|3|93|0.4|987
4-JAN-2018|09:00|GURTEEN TIPPERARY(A|W|20 Gust 36|RAIN SHOWER|9|93|0.3|985
4-JAN-2018|09:00|JOHNSTOWN CASTLE(A)|SW|18 Gust 34|MIST|10|79|0.0|985
4-JAN-2018|09:00|KNOCK AIRPORT(P)|NW|18 Gust 28|LIGHT DRIZZLE|3|98|Trace|988
4-JAN-2018|09:00|MACE HEAD GALWAY(A)|NW|32 Gust 45|RAIN SHOWER|7|90|0.2|990
4-JAN-2018|09:00|MALIN HEAD(A)|NW|08|LIGHT RAIN|4|91|1.1|986
4-JAN-2018|09:00|MARKREE SLIGO(A)|--|--|--|3|94|0.0|987
4-JAN-2018|09:00|MOOREPARK CORK(A)|W|28 Gust 47|--|8|77|0.0|990
4-JAN-2018|09:00|MT DILLON ROSCOM(A)|NW|19|--|6|95|0.8|984
4-JAN-2018|09:00|MULLINGAR(A)|SW|10|RAIN SHOWER|9|92|Trace|982
4-JAN-2018|09:00|NEWPORT MAYO(A)|NW|17 Gust 29|--|5|89|0.4|989
4-JAN-2018|09:00|OAK PARK CARLOW(A)|SW|10 Gust 26|MIST|9|88|0.0|985
4-JAN-2018|09:00|PHOENIX PARK(A)|--|--|--|10|85|0.0|983
4-JAN-2018|09:00|ROCHES POINT(A)|NW|39 Gust 58|CLOUDY|9|70|0.0|991
4-JAN-2018|09:00|SHANNON AIRPORT|W|32 Gust 52|RECENT SHOWER|7|86|0.2|990
4-JAN-2018|09:00|SHERKIN ISLAND(A)|W|29 Gust 52|CLOUDY|9|76|0.0|995
4-JAN-2018|09:00|VALENTIA(A)|NW|21 Gust 39|RECENT DRIZZLE|8|83|0.2|996
4-JAN-2018|10:00|ATHENRY GALWAY(A)|W|11 Gust 29|--|5|89|0.0|992
4-JAN-2018|10:00|BALLYHAISE CAVAN(A)|NW|10|RECENT RAIN|2|99|0.4|986
4-JAN-2018|10:00|BELMULLET(A)|NW|14 Gust 32|RECENT RAIN|6|81|0.1|991
4-JAN-2018|10:00|CASEMENT AERODROME|SW|17|LIGHT RAIN|9|87|Trace|983
4-JAN-2018|10:00|CLAREMORRIS(A)|W|09 Gust 26|--|4|93|0.0|991
4-JAN-2018|10:00|CORK AIRPORT|W|24 Gust 40|FAIR|7|83|0.0|994
4-JAN-2018|10:00|DUBLIN AIRPORT|SW|14|LIGHT RAIN|9|89|0.2|983
4-JAN-2018|10:00|DUNSANY MEATH(A)|SW|11|--|8|95|0.2|983
4-JAN-2018|10:00|FINNER DONEGAL(A)|NW|12 Gust 26|RAIN SHOWER|4|92|0.2|988
4-JAN-2018|10:00|GURTEEN TIPPERARY(A|W|25 Gust 47|RECENT RAIN|5|88|0.1|989
4-JAN-2018|10:00|JOHNSTOWN CASTLE(A)|W|22 Gust 38|MIST|10|84|0.0|987
4-JAN-2018|10:00|KNOCK AIRPORT(P)|NW|16 Gust 30|RECENT DRIZZLE|3|97|0.2|990
4-JAN-2018|10:00|MACE HEAD GALWAY(A)|NW|26 Gust 42|RAIN SHOWER|7|83|Trace|992
4-JAN-2018|10:00|MALIN HEAD(A)|W|11|LIGHT RAIN|4|90|1.1|986
4-JAN-2018|10:00|MARKREE SLIGO(A)|--|--|--|5|93|0.9|989
4-JAN-2018|10:00|MOOREPARK CORK(A)|W|21 Gust 45|--|7|81|0.0|993
4-JAN-2018|10:00|MT DILLON ROSCOM(A)|NW|19 Gust 37|--|4|93|0.0|988
4-JAN-2018|10:00|MULLINGAR(A)|W|17 Gust 32|RECENT DRIZZLE|4|90|0.4|987
4-JAN-2018|10:00|NEWPORT MAYO(A)|NW|24 Gust 37|--|6|79|0.8|990
4-JAN-2018|10:00|OAK PARK CARLOW(A)|W|33 Gust 50|RAIN SHOWER|8|87|0.1|986
4-JAN-2018|10:00|PHOENIX PARK(A)|--|--|--|10|85|0.2|983
4-JAN-2018|10:00|ROCHES POINT(A)|W|31 Gust 54|CLOUDY|8|76|0.0|994
4-JAN-2018|10:00|SHANNON AIRPORT|W|25 Gust 42|RECENT SHOWER|7|87|0.1|993
4-JAN-2018|10:00|SHERKIN ISLAND(A)|W|25 Gust 42|FAIR|9|76|0.0|997
4-JAN-2018|10:00|VALENTIA(A)|NW|19 Gust 30|RAIN SHOWER|8|77|Trace|998
4-JAN-2018|11:00|ATHENRY GALWAY(A)|W|09|--|6|84|0.0|993
4-JAN-2018|11:00|BALLYHAISE CAVAN(A)|NW|10 Gust 24|MIST|3|97|0.0|989
4-JAN-2018|11:00|BELMULLET(A)|W|14 Gust 27|CLOUDY|7|77|0.1|991
4-JAN-2018|11:00|CASEMENT AERODROME|W|29 Gust 47|RECENT RAIN|5|86|0.2|988
4-JAN-2018|11:00|CLAREMORRIS(A)|W|16 Gust 27|--|6|86|0.0|991
4-JAN-2018|11:00|CORK AIRPORT|W|23 Gust 33|RAIN SHOWER|7|79|Trace|997
4-JAN-2018|11:00|DUBLIN AIRPORT|W|32 Gust 48|RECENT RAIN|5|83|0.2|986
4-JAN-2018|11:00|DUNSANY MEATH(A)|W|20 Gust 40|--|5|83|0.1|987
4-JAN-2018|11:00|FINNER DONEGAL(A)|W|20 Gust 32|LIGHT DRIZZLE|7|86|0.2|989
4-JAN-2018|11:00|GURTEEN TIPPERARY(A|W|16 Gust 36|CLOUDY|6|88|0.0|992
4-JAN-2018|11:00|JOHNSTOWN CASTLE(A)|W|29 Gust 50|CLOUDY|7|73|0.0|991
4-JAN-2018|11:00|KNOCK AIRPORT(P)|W|16 Gust 26|FAIR|4|92|0.0|991
4-JAN-2018|11:00|MACE HEAD GALWAY(A)|W|30 Gust 37|FAIR|8|72|0.0|993
4-JAN-2018|11:00|MALIN HEAD(A)|W|12|MOD. DRIZZLE|5|89|1.1|987
4-JAN-2018|11:00|MARKREE SLIGO(A)|--|--|--|6|86|0.5|990
4-JAN-2018|11:00|MOOREPARK CORK(A)|W|15 Gust 31|--|8|81|0.0|995
4-JAN-2018|11:00|MT DILLON ROSCOM(A)|W|15 Gust 28|--|6|89|0.0|990
4-JAN-2018|11:00|MULLINGAR(A)|NW|12 Gust 32|RAIN SHOWER|4|95|Trace|990
4-JAN-2018|11:00|NEWPORT MAYO(A)|W|19 Gust 40|--|7|83|0.3|992
4-JAN-2018|11:00|OAK PARK CARLOW(A)|NW|16 Gust 44|CLOUDY|6|80|0.0|991
4-JAN-2018|11:00|PHOENIX PARK(A)|--|--|--|6|85|0.3|987
4-JAN-2018|11:00|ROCHES POINT(A)|W|24 Gust 37|FAIR|8|75|0.0|996
4-JAN-2018|11:00|SHANNON AIRPORT|W|16 Gust 34|RAIN SHOWER|7|81|Trace|995
4-JAN-2018|11:00|SHERKIN ISLAND(A)|W|23 Gust 39|FAIR|9|70|0.0|998
4-JAN-2018|11:00|VALENTIA(A)|W|14 Gust 29|RAIN SHOWER|7|81|0.8|999
4-JAN-2018|12:00|ATHENRY GALWAY(A)|W|09 Gust 22|--|8|78|0.0|993
4-JAN-2018|12:00|BALLYHAISE CAVAN(A)|NW|08|CLOUDY|5|95|0.0|989
4-JAN-2018|12:00|BELMULLET(A)|W|14 Gust 27|FAIR|8|70|0.0|992
4-JAN-2018|12:00|CASEMENT AERODROME|W|23 Gust 40|CLOUDY|5|89|0.0|990
4-JAN-2018|12:00|CLAREMORRIS(A)|W|15|--|7|80|0.1|992
4-JAN-2018|12:00|CORK AIRPORT|W|17 Gust 27|RECENT SHOWER|7|80|Trace|997
4-JAN-2018|12:00|DUBLIN AIRPORT|W|27 Gust 45|FAIR|5|85|0.0|988
4-JAN-2018|12:00|DUNSANY MEATH(A)|W|12 Gust 29|--|5|87|0.0|989
4-JAN-2018|12:00|FINNER DONEGAL(A)|W|20 Gust 33|RECENT DRIZZLE|6|87|Trace|989
4-JAN-2018|12:00|GURTEEN TIPPERARY(A|W|16|FAIR|7|82|0.0|993
4-JAN-2018|12:00|JOHNSTOWN CASTLE(A)|W|20 Gust 43|CLOUDY|7|76|0.0|994
4-JAN-2018|12:00|KNOCK AIRPORT(P)|W|13 Gust 27|RAIN SHOWER|5|92|Trace|992
4-JAN-2018|12:00|MACE HEAD GALWAY(A)|W|24 Gust 38|FAIR|8|74|0.0|994
4-JAN-2018|12:00|MALIN HEAD(A)|SW|13|MOD. DRIZZLE|5|91|0.8|987
4-JAN-2018|12:00|MARKREE SLIGO(A)|--|--|--|7|79|0.0|991
4-JAN-2018|12:00|MOOREPARK CORK(A)|W|14 Gust 28|--|8|80|0.0|996
4-JAN-2018|12:00|MT DILLON ROSCOM(A)|W|15|--|6|85|0.0|991
